alert_id,student_id,alert_type,priority,message,created_date,status,assigned_to,escalated,parent_notified,sms_sent,email_sent,action_required,follow_up_date
ALT_INST_001_000573,STU_INST_001_0370,Medical Attention Required,Medium,Medical Attention Required flagged for student Samar Mukherjee - Class 10th B,2025-09-02 07:43:16,In Progress,MEN_INST_001_010,False,True,False,False,True,
ALT_INST_001_000574,STU_INST_001_0373,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Vivaan Agarwal - Class 9th C,2025-08-31 07:43:16,In Progress,MEN_INST_001_013,False,False,True,True,True,
ALT_INST_001_000575,STU_INST_001_0373,Homework Default,Medium,Homework Default flagged for student Vivaan Agarwal - Class 9th C,2025-09-13 07:43:16,Acknowledged,MEN_INST_001_013,False,False,False,True,False,2025-09-28
ALT_INST_001_000576,STU_INST_001_0374,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Neha Thakkar - Class 12th C,2025-08-28 07:43:16,Acknowledged,MEN_INST_001_014,False,False,True,True,True,2025-09-20
ALT_INST_001_000577,STU_INST_001_0374,Low Attendance,Medium,Low Attendance flagged for student Neha Thakkar - Class 12th C,2025-08-22 07:43:16,In Progress,MEN_INST_001_014,False,True,True,True,False,2025-09-22
ALT_INST_001_000578,STU_INST_001_0374,Behavioral Issues,Medium,Behavioral Issues flagged for student Neha Thakkar - Class 12th C,2025-09-16 07:43:16,Active,MEN_INST_001_014,False,True,True,False,True,
ALT_INST_001_000579,STU_INST_001_0375,Counseling Needed,Medium,Counseling Needed flagged for student Advik Chaturvedi - Class 11th A,2025-09-12 07:43:16,Active,MEN_INST_001_015,False,False,False,False,False,2025-09-20
ALT_INST_001_000580,STU_INST_001_0375,Counseling Needed,Medium,Counseling Needed flagged for student Advik Chaturvedi - Class 11th A,2025-08-25 07:43:16,Acknowledged,MEN_INST_001_015,False,True,False,True,False,2025-09-29
ALT_INST_001_000581,STU_INST_001_0375,Uniform Violations,Medium,Uniform Violations flagged for student Advik Chaturvedi - Class 11th A,2025-08-25 07:43:16,Acknowledged,MEN_INST_001_015,False,True,True,False,False,2025-09-19
ALT_INST_001_000582,STU_INST_001_0376,Academic Decline,Low,Academic Decline flagged for student Anjali Goyal - Class 11th E,2025-09-07 07:43:16,In Progress,MEN_INST_001_016,False,False,True,False,True,
ALT_INST_001_000583,STU_INST_001_0377,Homework Default,Medium,Homework Default flagged for student Aarav Chakraborty - Class 10th D,2025-09-01 07:43:16,Resolved,MEN_INST_001_017,False,False,True,False,False,2025-10-01
ALT_INST_001_000584,STU_INST_001_0378,Behavioral Issues,Medium,Behavioral Issues flagged for student Arjun Bhatt - Class 10th A,2025-09-05 07:43:16,Acknowledged,MEN_INST_001_018,False,False,False,True,True,
ALT_INST_001_000585,STU_INST_001_0378,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Arjun Bhatt - Class 10th A,2025-08-23 07:43:16,In Progress,MEN_INST_001_018,False,False,False,True,False,
ALT_INST_001_000586,STU_INST_001_0378,Fee Defaulter,Medium,Fee Defaulter flagged for student Arjun Bhatt - Class 10th A,2025-09-02 07:43:16,Active,MEN_INST_001_018,False,True,False,False,True,
ALT_INST_001_000587,STU_INST_001_0381,Uniform Violations,High,Uniform Violations flagged for student Neha Joshi - Class 9th E,2025-08-24 07:43:16,Active,MEN_INST_001_021,False,True,False,True,True,
ALT_INST_001_000588,STU_INST_001_0381,Academic Decline,High,Academic Decline flagged for student Neha Joshi - Class 9th E,2025-08-27 07:43:16,Acknowledged,MEN_INST_001_021,True,True,False,True,False,2025-09-26
ALT_INST_001_000589,STU_INST_001_0381,Parent Meeting Required,High,Parent Meeting Required flagged for student Neha Joshi - Class 9th E,2025-08-25 07:43:16,Acknowledged,MEN_INST_001_021,True,False,False,False,False,2025-09-23
ALT_INST_001_000590,STU_INST_001_0381,Chronic Absenteeism,Critical,Chronic Absenteeism flagged for student Neha Joshi - Class 9th E,2025-08-17 07:43:16,In Progress,MEN_INST_001_021,True,True,False,False,True,2025-09-18
ALT_INST_001_000591,STU_INST_001_0382,Medical Attention Required,Medium,Medical Attention Required flagged for student Manisha Kumar - Class 10th D,2025-09-07 07:43:16,Resolved,MEN_INST_001_022,False,True,True,False,True,
ALT_INST_001_000592,STU_INST_001_0383,Behavioral Issues,Medium,Behavioral Issues flagged for student Aarohi Kamath - Class 9th A,2025-09-01 07:43:16,Resolved,MEN_INST_001_023,False,True,False,False,True,2025-09-30
ALT_INST_001_000593,STU_INST_001_0383,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Aarohi Kamath - Class 9th A,2025-08-29 07:43:16,Active,MEN_INST_001_023,False,True,True,False,False,2025-09-21
ALT_INST_001_000594,STU_INST_001_0383,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Aarohi Kamath - Class 9th A,2025-08-22 07:43:16,In Progress,MEN_INST_001_023,False,False,True,False,False,
ALT_INST_001_000595,STU_INST_001_0384,Uniform Violations,Medium,Uniform Violations flagged for student Vikram Jadhav - Class 9th B,2025-08-23 07:43:16,Resolved,MEN_INST_001_024,False,True,True,False,False,2025-10-01
ALT_INST_001_000596,STU_INST_001_0386,Counseling Needed,Medium,Counseling Needed flagged for student Raj Nair - Class 10th E,2025-09-08 07:43:16,Active,MEN_INST_001_002,False,True,True,False,True,
ALT_INST_001_000597,STU_INST_001_0386,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Raj Nair - Class 10th E,2025-08-17 07:43:16,Resolved,MEN_INST_001_002,False,True,True,True,False,
ALT_INST_001_000598,STU_INST_001_0387,Medical Attention Required,Low,Medical Attention Required flagged for student Om Joshi - Class 11th B,2025-09-02 07:43:16,Resolved,MEN_INST_001_003,False,False,False,False,True,
ALT_INST_001_000599,STU_INST_001_0388,Fee Defaulter,Medium,Fee Defaulter flagged for student Priyanka Joshi - Class 11th B,2025-09-07 07:43:16,Active,MEN_INST_001_004,False,True,False,True,False,2025-09-23
ALT_INST_001_000600,STU_INST_001_0388,Fee Defaulter,Medium,Fee Defaulter flagged for student Priyanka Joshi - Class 11th B,2025-09-03 07:43:16,In Progress,MEN_INST_001_004,False,True,True,True,True,2025-09-26
ALT_INST_001_000601,STU_INST_001_0388,Fee Defaulter,Medium,Fee Defaulter flagged for student Priyanka Joshi - Class 11th B,2025-09-04 07:43:16,Active,MEN_INST_001_004,False,True,True,True,False,
ALT_INST_001_000602,STU_INST_001_0390,Medical Attention Required,Medium,Medical Attention Required flagged for student Aarav Tiwari - Class 10th A,2025-08-23 07:43:16,Acknowledged,MEN_INST_001_006,False,True,True,False,True,2025-09-21
ALT_INST_001_000603,STU_INST_001_0390,Low Attendance,Medium,Low Attendance flagged for student Aarav Tiwari - Class 10th A,2025-08-20 07:43:16,Resolved,MEN_INST_001_006,False,False,False,True,False,
ALT_INST_001_000604,STU_INST_001_0394,Fee Defaulter,Medium,Fee Defaulter flagged for student Manisha Dubey - Class 9th E,2025-09-14 07:43:16,In Progress,MEN_INST_001_010,False,True,True,False,True,
ALT_INST_001_000605,STU_INST_001_0394,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Manisha Dubey - Class 9th E,2025-08-22 07:43:16,In Progress,MEN_INST_001_010,False,False,False,False,False,2025-09-25
ALT_INST_001_000606,STU_INST_001_0394,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Manisha Dubey - Class 9th E,2025-08-18 07:43:16,Resolved,MEN_INST_001_010,False,True,True,True,False,2025-09-22
ALT_INST_001_000607,STU_INST_001_0395,Low Attendance,Medium,Low Attendance flagged for student Rahul Kamath - Class 9th C,2025-08-19 07:43:16,In Progress,MEN_INST_001_011,False,True,False,True,False,2025-09-27
ALT_INST_001_000608,STU_INST_001_0395,Academic Decline,Medium,Academic Decline flagged for student Rahul Kamath - Class 9th C,2025-09-16 07:43:16,Resolved,MEN_INST_001_011,False,False,True,False,True,2025-09-21
ALT_INST_001_000609,STU_INST_001_0395,Counseling Needed,Medium,Counseling Needed flagged for student Rahul Kamath - Class 9th C,2025-08-24 07:43:16,Acknowledged,MEN_INST_001_011,False,True,True,False,False,
ALT_INST_001_000610,STU_INST_001_0398,Counseling Needed,Medium,Counseling Needed flagged for student Tanya Agarwal - Class 9th B,2025-09-14 07:43:16,In Progress,MEN_INST_001_014,False,False,True,False,True,2025-09-17
ALT_INST_001_000611,STU_INST_001_0398,Behavioral Issues,Medium,Behavioral Issues flagged for student Tanya Agarwal - Class 9th B,2025-09-01 07:43:16,In Progress,MEN_INST_001_014,False,False,False,False,False,2025-09-28
ALT_INST_001_000612,STU_INST_001_0398,Fee Defaulter,Medium,Fee Defaulter flagged for student Tanya Agarwal - Class 9th B,2025-08-29 07:43:16,Acknowledged,MEN_INST_001_014,False,False,False,False,False,
ALT_INST_001_000613,STU_INST_001_0400,Academic Decline,Low,Academic Decline flagged for student Ankit Chowdhury - Class 11th E,2025-09-11 07:43:16,Acknowledged,MEN_INST_001_016,False,False,True,True,False,
ALT_INST_001_000614,STU_INST_001_0401,Low Attendance,Medium,Low Attendance flagged for student Shivansh Raman - Class 11th D,2025-09-12 07:43:16,Resolved,MEN_INST_001_017,False,True,True,True,False,
ALT_INST_001_000615,STU_INST_001_0401,Homework Default,Medium,Homework Default flagged for student Shivansh Raman - Class 11th D,2025-09-15 07:43:16,Active,MEN_INST_001_017,False,False,False,False,False,
ALT_INST_001_000616,STU_INST_001_0401,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Shivansh Raman - Class 11th D,2025-08-20 07:43:16,In Progress,MEN_INST_001_017,False,False,True,False,True,
ALT_INST_001_000617,STU_INST_001_0402,Uniform Violations,Medium,Uniform Violations flagged for student Sapna Dubey - Class 10th D,2025-08-23 07:43:16,Resolved,MEN_INST_001_018,False,False,True,True,False,
ALT_INST_001_000618,STU_INST_001_0402,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Sapna Dubey - Class 10th D,2025-08-25 07:43:16,Active,MEN_INST_001_018,False,False,False,False,False,
ALT_INST_001_000619,STU_INST_001_0403,Homework Default,Medium,Homework Default flagged for student Varun Mondal - Class 12th E,2025-08-17 07:43:16,Resolved,MEN_INST_001_019,False,False,False,False,True,
ALT_INST_001_000620,STU_INST_001_0403,Academic Decline,Medium,Academic Decline flagged for student Varun Mondal - Class 12th E,2025-08-18 07:43:16,Active,MEN_INST_001_019,False,True,False,True,False,2025-09-19
ALT_INST_001_000621,STU_INST_001_0404,Uniform Violations,Medium,Uniform Violations flagged for student Rudra Ganguly - Class 11th D,2025-08-23 07:43:16,Resolved,MEN_INST_001_020,False,False,False,False,True,
ALT_INST_001_000622,STU_INST_001_0406,Counseling Needed,Low,Counseling Needed flagged for student Nitin Bhat - Class 10th C,2025-08-25 07:43:16,Acknowledged,MEN_INST_001_022,False,True,True,False,False,2025-10-01
ALT_INST_001_000623,STU_INST_001_0407,Homework Default,Medium,Homework Default flagged for student Neha Pal - Class 10th C,2025-09-10 07:43:16,Active,MEN_INST_001_023,False,True,True,True,False,
ALT_INST_001_000624,STU_INST_001_0407,Homework Default,Medium,Homework Default flagged for student Neha Pal - Class 10th C,2025-08-31 07:43:16,Acknowledged,MEN_INST_001_023,False,True,False,False,True,
ALT_INST_001_000625,STU_INST_001_0408,Chronic Absenteeism,Low,Chronic Absenteeism flagged for student Akash Jain - Class 12th A,2025-09-11 07:43:16,Active,MEN_INST_001_024,False,False,True,True,False,2025-09-21
ALT_INST_001_000626,STU_INST_001_0411,Uniform Violations,Low,Uniform Violations flagged for student Arjit Mathur - Class 9th A,2025-09-07 07:43:16,Active,MEN_INST_001_003,False,False,False,True,False,
ALT_INST_001_000627,STU_INST_001_0413,Fee Defaulter,Medium,Fee Defaulter flagged for student Sana Kumar - Class 12th B,2025-08-26 07:43:16,Active,MEN_INST_001_005,False,True,False,False,True,
ALT_INST_001_000628,STU_INST_001_0413,Academic Decline,Medium,Academic Decline flagged for student Sana Kumar - Class 12th B,2025-08-18 07:43:16,In Progress,MEN_INST_001_005,False,True,True,False,True,2025-09-26
ALT_INST_001_000629,STU_INST_001_0414,Academic Decline,Medium,Academic Decline flagged for student Nitin Joshi - Class 11th E,2025-09-09 07:43:16,In Progress,MEN_INST_001_006,False,True,True,True,False,2025-09-25
ALT_INST_001_000630,STU_INST_001_0415,Counseling Needed,Low,Counseling Needed flagged for student Navya Patel - Class 11th C,2025-09-11 07:43:16,Acknowledged,MEN_INST_001_007,False,True,True,True,False,2025-09-21
ALT_INST_001_000631,STU_INST_001_0416,Medical Attention Required,Medium,Medical Attention Required flagged for student Shivansh Kamath - Class 9th E,2025-08-27 07:43:16,Active,MEN_INST_001_008,False,True,True,False,True,
ALT_INST_001_000632,STU_INST_001_0417,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Preeti Singhal - Class 12th B,2025-08-30 07:43:16,In Progress,MEN_INST_001_009,False,False,False,True,True,
ALT_INST_001_000633,STU_INST_001_0418,Fee Defaulter,Medium,Fee Defaulter flagged for student Arnav Mishra - Class 9th C,2025-09-06 07:43:16,Resolved,MEN_INST_001_010,False,False,False,True,True,
ALT_INST_001_000634,STU_INST_001_0418,Low Attendance,Medium,Low Attendance flagged for student Arnav Mishra - Class 9th C,2025-09-15 07:43:16,Resolved,MEN_INST_001_010,False,True,True,False,True,2025-09-18
ALT_INST_001_000635,STU_INST_001_0419,Counseling Needed,Medium,Counseling Needed flagged for student Sunita Pawar - Class 10th A,2025-08-29 07:43:16,Acknowledged,MEN_INST_001_011,False,False,True,True,False,2025-09-30
ALT_INST_001_000636,STU_INST_001_0420,Medical Attention Required,High,Medical Attention Required flagged for student Tanya Bhatia - Class 12th C,2025-09-02 07:43:16,Resolved,MEN_INST_001_012,False,True,True,False,True,
ALT_INST_001_000637,STU_INST_001_0420,Homework Default,High,Homework Default flagged for student Tanya Bhatia - Class 12th C,2025-09-11 07:43:16,Active,MEN_INST_001_012,False,False,True,True,True,
ALT_INST_001_000638,STU_INST_001_0420,Medical Attention Required,High,Medical Attention Required flagged for student Tanya Bhatia - Class 12th C,2025-09-11 07:43:16,Acknowledged,MEN_INST_001_012,True,False,False,False,False,
ALT_INST_001_000639,STU_INST_001_0420,Counseling Needed,High,Counseling Needed flagged for student Tanya Bhatia - Class 12th C,2025-09-11 07:43:16,In Progress,MEN_INST_001_012,True,False,False,True,True,
ALT_INST_001_000640,STU_INST_001_0421,Behavioral Issues,Medium,Behavioral Issues flagged for student Sneha Vyas - Class 11th A,2025-09-11 07:43:16,Resolved,MEN_INST_001_013,False,True,False,False,True,
ALT_INST_001_000641,STU_INST_001_0422,Homework Default,Low,Homework Default flagged for student Yash Singh - Class 9th B,2025-08-28 07:43:16,Active,MEN_INST_001_014,False,False,False,True,True,
ALT_INST_001_000642,STU_INST_001_0423,Medical Attention Required,Medium,Medical Attention Required flagged for student Riya Chakraborty - Class 9th A,2025-08-31 07:43:16,In Progress,MEN_INST_001_015,False,False,True,True,True,
ALT_INST_001_000643,STU_INST_001_0423,Homework Default,Medium,Homework Default flagged for student Riya Chakraborty - Class 9th A,2025-09-16 07:43:16,Resolved,MEN_INST_001_015,False,True,True,False,True,2025-09-19
ALT_INST_001_000644,STU_INST_001_0424,Low Attendance,Low,Low Attendance flagged for student Meera Rao - Class 12th E,2025-08-19 07:43:16,In Progress,MEN_INST_001_016,False,True,False,False,False,2025-09-19
ALT_INST_001_000645,STU_INST_001_0425,Poor Academic Performance,Low,Poor Academic Performance flagged for student Ishaan Saha - Class 9th D,2025-08-21 07:43:16,In Progress,MEN_INST_001_017,False,True,False,False,False,
ALT_INST_001_000646,STU_INST_001_0427,Homework Default,High,Homework Default flagged for student Anika Kale - Class 9th A,2025-08-24 07:43:16,In Progress,MEN_INST_001_019,False,False,True,False,True,
ALT_INST_001_000647,STU_INST_001_0427,Behavioral Issues,High,Behavioral Issues flagged for student Anika Kale - Class 9th A,2025-09-07 07:43:16,In Progress,MEN_INST_001_019,True,False,True,True,True,2025-09-21
ALT_INST_001_000648,STU_INST_001_0427,Homework Default,High,Homework Default flagged for student Anika Kale - Class 9th A,2025-08-27 07:43:16,Resolved,MEN_INST_001_019,True,True,False,True,True,2025-09-24
ALT_INST_001_000649,STU_INST_001_0427,Poor Academic Performance,Critical,Poor Academic Performance flagged for student Anika Kale - Class 9th A,2025-09-06 07:43:16,In Progress,MEN_INST_001_019,False,False,False,True,False,
ALT_INST_001_000650,STU_INST_001_0427,Chronic Absenteeism,Critical,Chronic Absenteeism flagged for student Anika Kale - Class 9th A,2025-08-27 07:43:16,Active,MEN_INST_001_019,True,False,True,True,True,2025-09-23
ALT_INST_001_000651,STU_INST_001_0429,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Ira Banerjee - Class 11th E,2025-09-16 07:43:16,Acknowledged,MEN_INST_001_021,False,True,False,False,False,2025-09-22
ALT_INST_001_000652,STU_INST_001_0429,Counseling Needed,Medium,Counseling Needed flagged for student Ira Banerjee - Class 11th E,2025-08-26 07:43:16,Active,MEN_INST_001_021,False,True,False,False,False,2025-09-18
ALT_INST_001_000653,STU_INST_001_0430,Homework Default,Medium,Homework Default flagged for student Meera Nair - Class 10th C,2025-08-30 07:43:16,Acknowledged,MEN_INST_001_022,False,False,True,True,False,
ALT_INST_001_000654,STU_INST_001_0430,Academic Decline,Medium,Academic Decline flagged for student Meera Nair - Class 10th C,2025-08-27 07:43:16,Active,MEN_INST_001_022,False,True,False,True,False,2025-09-30
ALT_INST_001_000655,STU_INST_001_0432,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Vinod Bhatia - Class 9th A,2025-08-24 07:43:16,Active,MEN_INST_001_024,False,False,True,False,True,
ALT_INST_001_000656,STU_INST_001_0432,Counseling Needed,Medium,Counseling Needed flagged for student Vinod Bhatia - Class 9th A,2025-08-20 07:43:16,Acknowledged,MEN_INST_001_024,False,True,True,False,True,2025-09-28
ALT_INST_001_000657,STU_INST_001_0433,Fee Defaulter,Medium,Fee Defaulter flagged for student Saanvi Chaturvedi - Class 9th D,2025-08-20 07:43:16,Acknowledged,MEN_INST_001_001,False,True,True,False,True,
ALT_INST_001_000658,STU_INST_001_0433,Uniform Violations,Medium,Uniform Violations flagged for student Saanvi Chaturvedi - Class 9th D,2025-08-18 07:43:16,Active,MEN_INST_001_001,False,True,False,False,True,2025-09-27
ALT_INST_001_000659,STU_INST_001_0433,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Saanvi Chaturvedi - Class 9th D,2025-09-09 07:43:16,Acknowledged,MEN_INST_001_001,False,True,True,True,True,2025-09-22
ALT_INST_001_000660,STU_INST_001_0434,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Shaurya Trivedi - Class 10th B,2025-09-13 07:43:16,Acknowledged,MEN_INST_001_002,False,True,True,False,True,2025-09-18
ALT_INST_001_000661,STU_INST_001_0434,Counseling Needed,Medium,Counseling Needed flagged for student Shaurya Trivedi - Class 10th B,2025-08-29 07:43:16,Acknowledged,MEN_INST_001_002,False,True,False,False,False,2025-09-23
ALT_INST_001_000662,STU_INST_001_0434,Fee Defaulter,Medium,Fee Defaulter flagged for student Shaurya Trivedi - Class 10th B,2025-09-15 07:43:16,Active,MEN_INST_001_002,False,False,False,False,False,
ALT_INST_001_000663,STU_INST_001_0435,Fee Defaulter,Medium,Fee Defaulter flagged for student Karan Das - Class 9th E,2025-08-20 07:43:16,Acknowledged,MEN_INST_001_003,False,False,True,True,True,
ALT_INST_001_000664,STU_INST_001_0435,Academic Decline,Medium,Academic Decline flagged for student Karan Das - Class 9th E,2025-08-18 07:43:16,In Progress,MEN_INST_001_003,False,False,False,True,True,
ALT_INST_001_000665,STU_INST_001_0435,Low Attendance,Medium,Low Attendance flagged for student Karan Das - Class 9th E,2025-09-07 07:43:16,Acknowledged,MEN_INST_001_003,False,True,False,True,False,2025-09-29
ALT_INST_001_000666,STU_INST_001_0436,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Shivansh Dave - Class 11th E,2025-09-07 07:43:16,In Progress,MEN_INST_001_004,False,True,False,True,True,
ALT_INST_001_000667,STU_INST_001_0436,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Shivansh Dave - Class 11th E,2025-08-26 07:43:16,Acknowledged,MEN_INST_001_004,False,False,False,True,False,2025-09-28
ALT_INST_001_000668,STU_INST_001_0437,Uniform Violations,Low,Uniform Violations flagged for student Pooja Reddy - Class 11th C,2025-09-14 07:43:16,Active,MEN_INST_001_005,False,True,True,False,True,
ALT_INST_001_000669,STU_INST_001_0439,Low Attendance,Medium,Low Attendance flagged for student Khushi Bose - Class 12th D,2025-09-12 07:43:16,In Progress,MEN_INST_001_007,False,True,False,True,False,
ALT_INST_001_000670,STU_INST_001_0441,Fee Defaulter,Medium,Fee Defaulter flagged for student Maya Singhal - Class 10th E,2025-09-05 07:43:16,Acknowledged,MEN_INST_001_009,False,False,True,True,True,2025-09-26
ALT_INST_001_000671,STU_INST_001_0442,Counseling Needed,Medium,Counseling Needed flagged for student Rohan Shukla - Class 9th E,2025-09-08 07:43:16,In Progress,MEN_INST_001_010,False,False,True,False,True,2025-09-18
ALT_INST_001_000672,STU_INST_001_0442,Counseling Needed,Medium,Counseling Needed flagged for student Rohan Shukla - Class 9th E,2025-09-05 07:43:16,Resolved,MEN_INST_001_010,False,True,False,True,True,
ALT_INST_001_000673,STU_INST_001_0443,Homework Default,Medium,Homework Default flagged for student Aditi Venkatesh - Class 10th D,2025-08-17 07:43:16,Acknowledged,MEN_INST_001_011,False,False,False,False,True,2025-09-27
ALT_INST_001_000674,STU_INST_001_0444,Academic Decline,Medium,Academic Decline flagged for student Shweta Pandey - Class 12th E,2025-08-29 07:43:16,Acknowledged,MEN_INST_001_012,False,True,True,True,True,2025-09-21
ALT_INST_001_000675,STU_INST_001_0444,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Shweta Pandey - Class 12th E,2025-08-20 07:43:16,Active,MEN_INST_001_012,False,False,False,False,False,2025-09-18
ALT_INST_001_000676,STU_INST_001_0445,Homework Default,High,Homework Default flagged for student Om Jindal - Class 12th C,2025-09-12 07:43:16,Active,MEN_INST_001_013,False,True,False,False,False,2025-09-27
ALT_INST_001_000677,STU_INST_001_0445,Medical Attention Required,High,Medical Attention Required flagged for student Om Jindal - Class 12th C,2025-09-07 07:43:16,Acknowledged,MEN_INST_001_013,True,False,False,True,True,2025-09-23
ALT_INST_001_000678,STU_INST_001_0445,Behavioral Issues,High,Behavioral Issues flagged for student Om Jindal - Class 12th C,2025-08-30 07:43:16,Resolved,MEN_INST_001_013,False,False,False,True,True,2025-09-20
ALT_INST_001_000679,STU_INST_001_0447,Homework Default,Low,Homework Default flagged for student Anil Thakkar - Class 12th A,2025-09-14 07:43:16,Active,MEN_INST_001_015,False,True,True,False,True,
ALT_INST_001_000680,STU_INST_001_0448,Low Attendance,Medium,Low Attendance flagged for student Meera Kale - Class 10th B,2025-09-12 07:43:16,In Progress,MEN_INST_001_016,False,False,True,True,True,
ALT_INST_001_000681,STU_INST_001_0449,Medical Attention Required,Low,Medical Attention Required flagged for student Riya Srivastava - Class 12th A,2025-09-07 07:43:16,Active,MEN_INST_001_017,False,False,True,True,True,2025-09-30
ALT_INST_001_000682,STU_INST_001_0450,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Anika Subramanian - Class 9th C,2025-08-24 07:43:16,Active,MEN_INST_001_018,False,False,True,True,False,
ALT_INST_001_000683,STU_INST_001_0450,Fee Defaulter,Medium,Fee Defaulter flagged for student Anika Subramanian - Class 9th C,2025-09-15 07:43:16,Active,MEN_INST_001_018,False,True,False,False,False,
ALT_INST_001_000684,STU_INST_001_0450,Uniform Violations,Medium,Uniform Violations flagged for student Anika Subramanian - Class 9th C,2025-08-19 07:43:16,Acknowledged,MEN_INST_001_018,False,False,True,False,False,2025-09-22
ALT_INST_001_000685,STU_INST_001_0451,Medical Attention Required,Medium,Medical Attention Required flagged for student Om Bhardwaj - Class 11th D,2025-08-28 07:43:16,Active,MEN_INST_001_019,False,True,True,False,True,2025-09-25
ALT_INST_001_000686,STU_INST_001_0451,Behavioral Issues,Medium,Behavioral Issues flagged for student Om Bhardwaj - Class 11th D,2025-08-18 07:43:16,In Progress,MEN_INST_001_019,False,True,True,True,False,2025-09-23
ALT_INST_001_000687,STU_INST_001_0451,Medical Attention Required,Medium,Medical Attention Required flagged for student Om Bhardwaj - Class 11th D,2025-08-29 07:43:16,Active,MEN_INST_001_019,False,False,False,True,True,
ALT_INST_001_000688,STU_INST_001_0453,Low Attendance,Medium,Low Attendance flagged for student Aadhya Sethi - Class 10th C,2025-08-20 07:43:16,In Progress,MEN_INST_001_021,False,False,True,True,False,
ALT_INST_001_000689,STU_INST_001_0453,Low Attendance,Medium,Low Attendance flagged for student Aadhya Sethi - Class 10th C,2025-08-20 07:43:16,Resolved,MEN_INST_001_021,False,False,False,True,False,
ALT_INST_001_000690,STU_INST_001_0454,Fee Defaulter,Medium,Fee Defaulter flagged for student Harsh Shukla - Class 12th E,2025-08-22 07:43:16,Acknowledged,MEN_INST_001_022,False,False,False,True,False,
ALT_INST_001_000691,STU_INST_001_0454,Counseling Needed,Medium,Counseling Needed flagged for student Harsh Shukla - Class 12th E,2025-08-20 07:43:16,Acknowledged,MEN_INST_001_022,False,False,False,True,True,
ALT_INST_001_000692,STU_INST_001_0455,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Shaurya Ghosh - Class 11th D,2025-09-10 07:43:16,Active,MEN_INST_001_023,False,True,False,False,False,
ALT_INST_001_000693,STU_INST_001_0455,Homework Default,Medium,Homework Default flagged for student Shaurya Ghosh - Class 11th D,2025-09-01 07:43:16,Acknowledged,MEN_INST_001_023,False,True,True,False,True,
ALT_INST_001_000694,STU_INST_001_0455,Medical Attention Required,Medium,Medical Attention Required flagged for student Shaurya Ghosh - Class 11th D,2025-08-24 07:43:16,In Progress,MEN_INST_001_023,False,True,True,True,False,2025-09-20
ALT_INST_001_000695,STU_INST_001_0456,Behavioral Issues,Low,Behavioral Issues flagged for student Shaurya Mehta - Class 12th E,2025-08-25 07:43:16,Active,MEN_INST_001_024,False,True,True,False,False,2025-09-24
ALT_INST_001_000696,STU_INST_001_0457,Chronic Absenteeism,Critical,Chronic Absenteeism flagged for student Arya Iyer - Class 10th A,2025-09-16 07:43:16,Acknowledged,MEN_INST_001_001,True,False,False,True,False,2025-09-26
ALT_INST_001_000697,STU_INST_001_0457,Poor Academic Performance,Critical,Poor Academic Performance flagged for student Arya Iyer - Class 10th A,2025-09-06 07:43:16,Acknowledged,MEN_INST_001_001,False,True,True,False,False,2025-09-17
ALT_INST_001_000698,STU_INST_001_0457,Counseling Needed,High,Counseling Needed flagged for student Arya Iyer - Class 10th A,2025-09-09 07:43:16,Acknowledged,MEN_INST_001_001,True,True,False,False,False,
ALT_INST_001_000699,STU_INST_001_0457,Poor Academic Performance,Critical,Poor Academic Performance flagged for student Arya Iyer - Class 10th A,2025-08-27 07:43:16,Acknowledged,MEN_INST_001_001,True,False,False,True,True,
ALT_INST_001_000700,STU_INST_001_0457,Behavioral Issues,High,Behavioral Issues flagged for student Arya Iyer - Class 10th A,2025-08-25 07:43:16,In Progress,MEN_INST_001_001,True,True,False,False,False,
ALT_INST_001_000701,STU_INST_001_0457,Counseling Needed,High,Counseling Needed flagged for student Arya Iyer - Class 10th A,2025-08-23 07:43:16,Resolved,MEN_INST_001_001,True,False,True,False,True,2025-10-01
ALT_INST_001_000702,STU_INST_001_0458,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Aadhya Chopra - Class 12th A,2025-08-18 07:43:16,Active,MEN_INST_001_002,False,False,False,True,False,
